Unnamed: 0,patent_id,inventor_id,patent_date,num_im
18954269,10396082,fl:gu_ln:sandhu-14,2019-08-27,14
18954270,10396082,fl:ka_ln:karda-1,2019-08-27,14
18955098,10466328,fl:da_ln:lee-68,2019-11-05,13
18955099,10466328,fl:su_ln:jung-124,2019-11-05,13
18956096,10395428,fl:je_ln:stafford-6,2019-08-27,14
18956097,10395428,fl:mi_ln:taylor-32,2019-08-27,14
18956742,10399594,fl:ma_ln:goto-45,2019-09-03,25
18956743,10399594,fl:mi_ln:sasaki-28,2019-09-03,25
18957035,10444437,fl:el_ln:baur-1,2019-10-15,12
18957036,10444437,fl:st_ln:lorenz-4,2019-10-15,12
18957663,10394305,fl:kw_ln:kim-289,2019-08-27,19
18957901,10442895,fl:ma_ln:bunya-1,2019-10-15,26
18957902,10442895,fl:no_ln:yamada-26,2019-10-15,26
18959628,11477412,fl:fe_ln:bianco-1,2022-10-18,15
18959629,11477412,fl:st_ln:koonin-1,2022-10-18,15
18959630,11477412,fl:gr_ln:dobler-1,2022-10-18,15
18960210,11477514,fl:ar_ln:levy-9,2022-10-18,18
18960211,11477514,fl:pe_ln:warrick-1,2022-10-18,18
18962812,10401457,fl:de_ln:lebihan-2,2019-09-03,28
18962813,10401457,fl:ko_ln:yano-15,2019-09-03,28
18962814,10401457,fl:ma_ln:iima-1,2019-09-03,28
18963067,10445653,fl:ma_ln:gendronbellemare-1,2019-10-15,24
18963068,10445653,fl:jo_ln:veness-1,2019-10-15,24
18963112,11473560,fl:ha_ln:scholtewassink-1,2022-10-18,15
18963113,11473560,fl:ar_ln:koerber-1,2022-10-18,15
18963555,10390924,fl:bo_ln:harari-1,2019-08-27,16
18964302,10468052,fl:xu_ln:wen-12,2019-11-05,14
18964729,11472923,fl:xu_ln:guo-7,2022-10-18,14
18964730,11472923,fl:sh_ln:sun-250,2022-10-18,14
18964731,11472923,fl:ch_ln:yu-545,2022-10-18,14
18964732,11472923,fl:ch_ln:seto-4,2022-10-18,14
18964898,10469930,fl:an_ln:logan-3,2019-11-05,13
18964899,10469930,fl:ri_ln:kulavik-1,2019-11-05,13
18965778,10391622,fl:ka_ln:tanaka-65,2019-08-27,21
18965779,10391622,fl:hi_ln:ogura-29,2019-08-27,21
18967277,10398289,fl:ta_ln:kibayashi-3,2019-09-03,14
18968159,11473775,fl:gi_ln:perticara-1,2022-10-18,14
18968160,11473775,fl:si_ln:ferretti-1,2022-10-18,14
18968161,11473775,fl:ti_ln:lacche-1,2022-10-18,14
18969324,10396625,fl:yu_ln:chang-111,2019-08-27,19
18970009,10441564,fl:we_ln:chen-437,2019-10-15,51
18970010,10441564,fl:we_ln:jia-17,2019-10-15,51
18970851,11474034,fl:ca_ln:poulsen-1,2022-10-18,15
18970852,11474034,fl:ma_ln:heller-8,2022-10-18,15
18970853,11474034,fl:jo_ln:eriksen-3,2022-10-18,15
18970854,11474034,fl:ni_ln:baumadsen-1,2022-10-18,15
18971188,10446015,fl:jo_ln:demetrio-2,2019-10-15,14
18971189,10446015,fl:vi_ln:praplan-1,2019-10-15,14
18971190,10446015,fl:ur_ln:hunkeler-1,2019-10-15,14
18971191,10446015,fl:ed_ln:collivignarelli-1,2019-10-15,14
18971302,10443431,fl:je_ln:chandler-1,2019-10-15,35
18971303,10443431,fl:ga_ln:suciu-2,2019-10-15,35
18971584,10446558,fl:su_ln:kwon-26,2019-10-15,33
18971585,10446558,fl:ju_ln:seo-17,2019-10-15,33
18971586,10446558,fl:ju_ln:kim-50,2019-10-15,33
18971690,10390975,fl:ro_ln:hugate-1,2019-08-27,29
18972406,10444476,fl:hs_ln:huang-172,2019-10-15,31
18972495,10469388,fl:sh_ln:hu-245,2019-11-05,11
18972496,10469388,fl:ji_ln:hou-86,2019-11-05,11
18973225,10447293,fl:al_ln:hairston-1,2019-10-15,12
18975358,10466743,fl:mi_ln:jyrkinen-1,2019-11-05,14
18975359,10466743,fl:pa_ln:kemppinen-1,2019-11-05,14
18975457,10395134,fl:ra_ln:menon-23,2019-08-27,20
18975794,10400745,fl:da_ln:hynum-1,2019-09-03,12
18975795,10400745,fl:ch_ln:caruso-2,2019-09-03,12
18975796,10400745,fl:aa_ln:yarbrough-1,2019-09-03,12
18975797,10400745,fl:ja_ln:tobin-3,2019-09-03,12
18976621,10393235,fl:mi_ln:foster-22,2019-08-27,14
18976622,10393235,fl:br_ln:schoolcraft-1,2019-08-27,14
18977747,11475241,fl:al_ln:papli-1,2022-10-18,13
18977983,10401241,fl:mi_ln:sarwar-1,2019-09-03,53
18977984,10401241,fl:yu_ln:dobashi-2,2019-09-03,53
18977985,10401241,fl:jo_ln:madden-11,2019-09-03,53
18978492,10445773,fl:pa_ln:kurzawa-1,2019-10-15,17
18978493,10445773,fl:sc_ln:larocca-1,2019-10-15,17
18978936,10402350,fl:sh_ln:kanno-15,2019-09-03,38
18982328,10468789,fl:ma_ln:huber-28,2019-11-05,19
18985283,10398567,fl:ja_ln:robinson-40,2019-09-03,16
18985862,10398304,fl:st_ln:lee-52,2019-09-03,25
18987891,10468332,fl:to_ln:yamada-51,2019-11-05,27
18987978,10393606,fl:al_ln:dehe-2,2019-08-27,24
18987979,10393606,fl:an_ln:wiesbauer-2,2019-08-27,24
18989731,11474342,fl:ya_ln:matsuno-2,2022-10-18,13
18989732,11474342,fl:to_ln:nakamura-56,2022-10-18,13
18990597,10398901,fl:br_ln:koop-1,2019-09-03,27
18990913,10405283,fl:ry_ln:kimura-21,2019-09-03,46
18990914,10405283,fl:ry_ln:sawai-2,2019-09-03,46
18992084,10394194,fl:co_ln:billings-1,2019-08-27,28
18992775,10401718,fl:ak_ln:egawa-4,2019-09-03,11
18993865,10390993,fl:mi_ln:berlin-5,2019-08-27,22
18994090,10465472,fl:ro_ln:shampine-1,2019-11-05,12
18995884,10465525,fl:ad_ln:fredmonski-1,2019-11-05,17
18995885,10465525,fl:je_ln:jones-9,2019-11-05,17
18996070,10445161,fl:ca_ln:mattoon-1,2019-10-15,14
18996071,10445161,fl:tr_ln:mooney-1,2019-10-15,14
18996521,11473847,fl:sh_ln:takahashi-18,2022-10-18,15
18996522,11473847,fl:ke_ln:hirata-14,2022-10-18,15
18996523,11473847,fl:ta_ln:hashimoto-44,2022-10-18,15
18996524,11473847,fl:ta_ln:ota-26,2022-10-18,15
18996525,11473847,fl:ki_ln:takematsu-1,2022-10-18,15
19001131,10395416,fl:re_ln:bakalash-1,2019-08-27,25
19001410,10401016,fl:ji_ln:coo-1,2019-09-03,32
19003553,10466876,fl:mi_ln:matas-3,2019-11-05,18
19003554,10466876,fl:qi_ln:wang-186,2019-11-05,18
19003681,10400296,fl:ca_ln:belchior-1,2019-09-03,11
19004664,11475461,fl:ti_ln:bast-1,2022-10-18,14
19005311,11472008,fl:bj_ln:sorensen-1,2022-10-18,11
19007077,11473732,fl:to_ln:nakashima-23,2022-10-18,11
19007078,11473732,fl:os_ln:sawai-1,2022-10-18,11
19007731,10464235,fl:no_ln:watanabe-26,2019-11-05,11
19007732,10464235,fl:ta_ln:tanaka-99,2019-11-05,11
19010426,10404818,fl:ch_ln:hage-1,2019-09-03,15
19010500,11476856,fl:ro_ln:vandervalk-1,2022-10-18,30
19010501,11476856,fl:ke_ln:vannieuwburg-1,2022-10-18,30
19010502,11476856,fl:mi_ln:vanelzakker-1,2022-10-18,30
19011548,10468353,fl:ja_ln:yoo-71,2019-11-05,12
19011692,10394949,fl:as_ln:kuppusamy-1,2019-08-27,16
19011693,10394949,fl:be_ln:kohlmeier-2,2019-08-27,16
19011694,10394949,fl:bj_ln:olstad-1,2019-08-27,16
19011695,10394949,fl:pr_ln:chilakamarri-1,2019-08-27,16
19012637,10391548,fl:ma_ln:takahashi-97,2019-08-27,13
19012822,10468333,fl:ta_ln:yamada-132,2019-11-05,14
19012823,10468333,fl:yu_ln:tamai-6,2019-11-05,14
19012824,10468333,fl:hi_ln:gohara-4,2019-11-05,14
19013309,10468624,fl:ta_ln:kim-163,2019-11-05,15
19013925,10444663,fl:ju_ln:yokoi-2,2019-10-15,15
19016379,10396304,fl:ka_ln:watabe-6,2019-08-27,13
19016380,10396304,fl:yo_ln:ishii-23,2019-08-27,13
19016945,10390878,fl:ry_ln:hyodo-3,2019-08-27,17
19016946,10390878,fl:ko_ln:kishi-7,2019-08-27,17
19018594,10469896,fl:ku_ln:gobara-1,2019-11-05,23
19019181,10390821,fl:jo_ln:frank-42,2019-08-27,12
19021699,10463633,fl:su_ln:desai-10,2019-11-05,18
19022718,11472240,fl:st_ln:lind-1,2022-10-18,21
19022719,11472240,fl:ch_ln:bulliner-1,2022-10-18,21
19022720,11472240,fl:do_ln:straitiff-1,2022-10-18,21
19023355,10468312,fl:hu_ln:zhu-66,2019-11-05,14
19023356,10468312,fl:zh_ln:zhu-182,2019-11-05,14
19025659,10405135,fl:wa_ln:patterson-8,2019-09-03,11
19025660,10405135,fl:li_ln:cheng-115,2019-09-03,11
19025661,10405135,fl:ar_ln:puppala-1,2019-09-03,11
19025826,10468980,fl:ja_ln:abuqahouq-1,2019-11-05,26
19027440,10464530,fl:an_ln:chang-52,2019-11-05,28
19027441,10464530,fl:li_ln:falkson-1,2019-11-05,28
19027442,10464530,fl:an_ln:liang-15,2019-11-05,28
19030019,10396484,fl:mi_ln:chen-424,2019-08-27,14
19031329,10394026,fl:go_ln:hack-1,2019-08-27,19
19031330,10394026,fl:ch_ln:potakowskyj-1,2019-08-27,19
19032183,10397006,fl:pe_ln:bowen-2,2019-08-27,11
19034255,10467861,fl:ru_ln:aleksey-1,2019-11-05,17
19035340,10395575,fl:he_ln:lee-211,2019-08-27,14
19035341,10395575,fl:wa_ln:chi-1,2019-08-27,14
19035342,10395575,fl:pa_ln:saarikko-2,2019-08-27,14
19038684,10445367,fl:ma_ln:wallenberg-1,2019-10-15,16
19038685,10445367,fl:to_ln:arngren-1,2019-10-15,16
19038859,10447187,fl:si_ln:vittoni-1,2019-10-15,14
19038860,10447187,fl:mi_ln:boscoloberto-1,2019-10-15,14
19039284,10396189,fl:ta_ln:naito-27,2019-08-27,42
19040532,10405262,fl:ch_ln:patel-27,2019-09-03,30
19040533,10405262,fl:ta_ln:kadous-1,2019-09-03,30
19040534,10405262,fl:ar_ln:chendamaraikannan-1,2019-09-03,30
19040535,10405262,fl:an_ln:radulescu-4,2019-09-03,30
19041448,11476245,fl:ja_ln:huffman-15,2022-10-18,12
19041449,11476245,fl:ro_ln:gaddi-1,2022-10-18,12
19041450,11476245,fl:ch_ln:niu-14,2022-10-18,12
19041451,11476245,fl:ra_ln:parkhurst-1,2022-10-18,12
19042107,11472637,fl:ki_ln:reising-2,2022-10-18,13
19042140,10468213,fl:da_ln:rhein-2,2019-11-05,15
19046102,10401296,fl:an_ln:muller-18,2019-09-03,11
19046624,11475610,fl:ar_ln:andriasyan-1,2022-10-18,38
19046625,11475610,fl:mi_ln:sutcliff-2,2022-10-18,38
19046626,11475610,fl:dh_ln:etwaru-1,2022-10-18,38
19048107,10464867,fl:ho_ln:shin-33,2019-11-05,12
19048108,10464867,fl:su_ln:lee-246,2019-11-05,12
19048574,10440880,fl:iv_ln:fox-2,2019-10-15,21
19048575,10440880,fl:ch_ln:wyatt-2,2019-10-15,21
19051693,11475141,fl:ar_ln:stewart-9,2022-10-18,25
19052150,10401351,fl:da_ln:fukuma-2,2019-09-03,19
19052151,10401351,fl:ma_ln:imazu-1,2019-09-03,19
19052152,10401351,fl:no_ln:narisada-1,2019-09-03,19
19052153,10401351,fl:ta_ln:nagai-37,2019-09-03,19
19052826,10447182,fl:ma_ln:hano-2,2019-10-15,12
19052827,10447182,fl:na_ln:okamoto-19,2019-10-15,12
19053418,10464830,fl:sh_ln:mori-37,2019-11-05,22
19053419,10464830,fl:ch_ln:ii-1,2019-11-05,22
19053420,10464830,fl:ke_ln:inagaki-6,2019-11-05,22
19054742,10398321,fl:ho_ln:zhang-168,2019-09-03,32
19055681,10469817,fl:ko_ln:uchimura-3,2019-11-05,74
19055682,10469817,fl:ry_ln:takahashi-30,2019-11-05,74
19056498,11471604,fl:yo_ln:ra-3,2022-10-18,23
19056623,10391996,fl:mi_ln:jenkins-8,2019-08-27,13
19056624,10391996,fl:an_ln:adams-12,2019-08-27,13
19057160,10402328,fl:ar_ln:o'neill-1,2019-09-03,12
19057161,10402328,fl:de_ln:berger-1,2019-09-03,12
19057162,10402328,fl:mi_ln:fee-5,2019-09-03,12
19057163,10402328,fl:ek_ln:ambroladze-1,2019-09-03,12
19057164,10402328,fl:ro_ln:sonnelitter-1,2019-09-03,12
19057254,10464141,fl:fr_ln:haimer-1,2019-11-05,11
19057255,10464141,fl:lo_ln:kirmayer-1,2019-11-05,11
19057571,10402736,fl:yu_ln:muraoka-2,2019-09-03,11
19058033,10468436,fl:iv_ln:robin-1,2019-11-05,11
19058034,10468436,fl:hu_ln:bono-1,2019-11-05,11
19058035,10468436,fl:ma_ln:vinet-1,2019-11-05,11
19058899,10397027,fl:il_ln:oezkaya-1,2019-08-27,21
19058900,10397027,fl:al_ln:cevrero-1,2019-08-27,21
19058901,10397027,fl:pi_ln:francese-1,2019-08-27,21
19060157,10443075,fl:ka_ln:wong-70,2019-10-15,97
19060158,10443075,fl:sa_ln:chatterjee-8,2019-10-15,97
19060159,10443075,fl:la_ln:smith-24,2019-10-15,97
19062967,10443929,fl:ch_ln:janeke-1,2019-10-15,16
19064359,10401998,fl:co_ln:su-3,2019-09-03,13
19064360,10401998,fl:ji_ln:jin-59,2019-09-03,13
19064409,10395892,fl:to_ln:foret-1,2019-08-27,16
19064962,10394776,fl:ka_ln:khan-6,2019-08-27,25
19066236,11475200,fl:et_ln:amirante-1,2022-10-18,15
19066237,11475200,fl:vi_ln:schuppe-2,2022-10-18,15
19066238,11475200,fl:yu_ln:shi-78,2022-10-18,15
19066486,10469941,fl:ni_ln:vitt-1,2019-11-05,15
19066487,10469941,fl:sc_ln:porter-4,2019-11-05,15
19066488,10469941,fl:ru_ln:dave-1,2019-11-05,15
19066489,10469941,fl:je_ln:lippert-1,2019-11-05,15
19066490,10469941,fl:eu_ln:fox-3,2019-11-05,15
19066750,10404868,fl:od_ln:perry-1,2019-09-03,24
19066751,10404868,fl:al_ln:spivakovsky-1,2019-09-03,24
19066752,10404868,fl:av_ln:malki-1,2019-09-03,24
19066753,10404868,fl:or_ln:haik-1,2019-09-03,24
19070365,10442052,fl:fe_ln:chang-9,2019-10-15,17
19071718,10445818,fl:ma_ln:chowdhary-2,2019-10-15,22
19072388,10399749,fl:ro_ln:walker-76,2019-09-03,17
19072389,10399749,fl:ra_ln:schafernak-1,2019-09-03,17
19073877,11476305,fl:sh_ln:li-550,2022-10-18,16
19073878,11476305,fl:yu_ln:chiu-86,2022-10-18,16
19073879,11476305,fl:po_ln:hsu-7,2022-10-18,16
19074772,10400783,fl:ma_ln:smith-159,2019-09-03,12
19074773,10400783,fl:ha_ln:sunkara-1,2019-09-03,12
19074774,10400783,fl:ja_ln:allard-1,2019-09-03,12
19076998,10390783,fl:go_ln:geisbuesch-1,2019-08-27,11
19076999,10390783,fl:je_ln:hawver-1,2019-08-27,11
19077524,10392151,fl:mi_ln:lane-16,2019-08-27,17
19077525,10392151,fl:wa_ln:paegel-1,2019-08-27,17
19077575,11477349,fl:ni_ln:sharma-36,2022-10-18,11
19077576,11477349,fl:pa_ln:doran-4,2022-10-18,11
19077740,10395548,fl:al_ln:levis-2,2019-08-27,23
19077741,10395548,fl:ma_ln:levis-3,2019-08-27,23
19077931,10398058,fl:ma_ln:diaz-21,2019-08-27,16
19078762,10392610,fl:cl_ln:oxvig-1,2019-08-27,23
19078763,10392610,fl:mi_ln:overgaard-1,2019-08-27,23
19079226,10443346,fl:da_ln:abney-1,2019-10-15,18
19079227,10443346,fl:va_ln:kasyanenko-1,2019-10-15,18
19079834,10391360,fl:pa_ln:flaction-1,2019-08-27,13
19080012,10468686,fl:su_ln:hong-227,2019-11-05,32
19080013,10468686,fl:kw_ln:park-185,2019-11-05,32
19080014,10468686,fl:ju_ln:park-425,2019-11-05,32
19080015,10468686,fl:by_ln:choi-177,2019-11-05,32
19080229,10398024,fl:ta_ln:wakabayashi-11,2019-08-27,11
19080230,10398024,fl:ei_ln:mizuno-1,2019-08-27,11
19080231,10398024,fl:ma_ln:iwase-12,2019-08-27,11
19080805,10444532,fl:sh_ln:ichihashi-3,2019-10-15,20
19084109,10394503,fl:hi_ln:kobayashi-114,2019-08-27,22
19084761,10444000,fl:pa_ln:scott-21,2019-10-15,28
19084790,10466533,fl:ke_ln:hiraka-1,2019-11-05,19
19085753,10390629,fl:kr_ln:scala-1,2019-08-27,13
19085754,10390629,fl:fr_ln:phillips-6,2019-08-27,13
19086610,10393365,fl:jo_ln:frankovich-2,2019-08-27,13
19087237,10445216,fl:jo_ln:mola-2,2019-10-15,15
19088510,11474384,fl:ch_ln:reimer-1,2022-10-18,29
19088511,11474384,fl:pr_ln:kharel-1,2022-10-18,29
19088512,11474384,fl:mi_ln:zhang-72,2022-10-18,29
19088827,10396716,fl:re_ln:pulikkoonattu-1,2019-08-27,26
19088828,10396716,fl:de_ln:chowdhury-6,2019-08-27,26
19088829,10396716,fl:al_ln:afsahi-1,2019-08-27,26
19088830,10396716,fl:sr_ln:mundlapudi-1,2019-08-27,26
19089153,10399083,fl:ka_ln:jahn-1,2019-09-03,12
19089154,10399083,fl:jo_ln:hancock-10,2019-09-03,12
19089155,10399083,fl:th_ln:gray-11,2019-09-03,12
19089156,10399083,fl:vo_ln:vidakovic-1,2019-09-03,12
19089193,10469479,fl:ma_ln:appiah-2,2019-11-05,20
19089194,10469479,fl:ga_ln:panchanathan-1,2019-11-05,20
19089195,10469479,fl:ma_ln:cupial-1,2019-11-05,20
19090205,10465048,fl:ri_ln:huddleston-3,2019-11-05,11
19090206,10465048,fl:ni_ln:bapat-1,2019-11-05,11
19090590,11475094,fl:mi_ln:burzlaff-1,2022-10-18,19
19094036,10396155,fl:hu_ln:zang-5,2019-08-27,13
19094037,10396155,fl:mi_ln:chi-1,2019-08-27,13
19094106,10391330,fl:tu_ln:vodinh-2,2019-08-27,47
19094107,10391330,fl:ha_ln:walder-1,2019-08-27,47
19094108,10391330,fl:fr_ln:bourke-3,2019-08-27,47
19096378,10469144,fl:ar_ln:ghosh-16,2019-11-05,12
19096379,10469144,fl:sa_ln:nammi-1,2019-11-05,12
19096641,10445887,fl:ta_ln:fujimatsu-3,2019-10-15,12
19096642,10445887,fl:hi_ln:yamamoto-90,2019-10-15,12
19097229,10467699,fl:ru_ln:amundson-1,2019-11-05,32
19098385,10400732,fl:ky_ln:harvey-1,2019-09-03,17
19098386,10400732,fl:br_ln:dandridge-1,2019-09-03,17
19098546,10444196,fl:br_ln:dahme-1,2019-10-15,11
19100032,10468095,fl:na_ln:batra-3,2019-11-05,12
19100033,10468095,fl:vi_ln:asthana-1,2019-11-05,12
19100034,10468095,fl:pi_ln:jain-3,2019-11-05,12
19100314,10395905,fl:ur_ln:steiner-1,2019-08-27,25
19100315,10395905,fl:da_ln:marshak-2,2019-08-27,25
19101356,10466248,fl:pe_ln:sims-3,2019-11-05,11
19101726,11474895,fl:an_ln:efremov-2,2022-10-18,13
19102977,10462971,fl:ja_ln:noonan-3,2019-11-05,11
19102978,10462971,fl:st_ln:wallestad-1,2019-11-05,11
19102979,10462971,fl:ch_ln:ostermeier-2,2019-11-05,11
19102980,10448293,fl:th_ln:henderson-7,2019-10-15,30
19102981,10448293,fl:me_ln:ness-1,2019-10-15,30
19102982,10448293,fl:sp_ln:kapoulas-1,2019-10-15,30
19103226,10467326,fl:ji_ln:lu-229,2019-11-05,41
19104466,10395173,fl:ja_ln:heidenreich-2,2019-08-27,77
19104467,10395173,fl:li_ln:higgins-5,2019-08-27,77
19104872,10404713,fl:ja_ln:hurst-7,2019-09-03,51
19104873,10404713,fl:ja_ln:carol-1,2019-09-03,51
19104874,10404713,fl:ta_ln:carol-1,2019-09-03,51
19104931,11475041,fl:jo_ln:lai-11,2022-10-18,22
19105397,11475230,fl:ab_ln:raina-1,2022-10-18,12
19105658,10399864,fl:am_ln:alahmed-1,2019-09-03,64
19105659,10399864,fl:ar_ln:isloor-1,2019-09-03,64
19108422,11475499,fl:pa_ln:ketchel-1,2022-10-18,27
19108740,10402365,fl:ra_ln:pitigoiaron-1,2019-09-03,27
19108741,10402365,fl:ri_ln:wietfeldt-1,2019-09-03,27
19108742,10402365,fl:la_ln:mishra-6,2019-09-03,27
19108783,10443316,fl:be_ln:medeiros-1,2019-10-15,12
19108784,10443316,fl:al_ln:chau-4,2019-10-15,12
19109974,10443866,fl:no_ln:nakatsu-1,2019-10-15,13
19113444,10464242,fl:ju_ln:koike-3,2019-11-05,11
19113445,10464242,fl:no_ln:asanuma-1,2019-11-05,11
19113446,10464242,fl:ak_ln:yoshinaga-5,2019-11-05,11
19114635,10401557,fl:jo_ln:kim-304,2019-09-03,20
19114636,10401557,fl:yo_ln:kim-659,2019-09-03,20
19114637,10401557,fl:ho_ln:song-18,2019-09-03,20
19114936,10466114,fl:ji_ln:yang-268,2019-11-05,16
19115446,10468936,fl:ja_ln:moura-1,2019-11-05,56
19115447,10468936,fl:ul_ln:gilchrist-1,2019-11-05,56
19115448,10468936,fl:ro_ln:caveney-1,2019-11-05,56
19115549,10397099,fl:sa_ln:subramanian-31,2019-08-27,14
19115550,10397099,fl:se_ln:muthukaruppan-1,2019-08-27,14
19117198,11476819,fl:ju_ln:lee-529,2022-10-18,12
19117222,10400944,fl:ch_ln:waring-3,2019-09-03,25
19117223,10400944,fl:je_ln:bax-1,2019-09-03,25
19117224,10400944,fl:aa_ln:fenster-1,2019-09-03,25
19117650,10391194,fl:an_ln:eide-5,2019-08-27,16
19117985,10394319,fl:ip_ln:kondo-1,2019-08-27,12
19119248,11474535,fl:ho_ln:jin-21,2022-10-18,29
19119678,10401933,fl:zh_ln:wei-69,2019-09-03,18
19119679,10401933,fl:da_ln:ren-2,2019-09-03,18
19119708,10447925,fl:yi_ln:wei-37,2019-10-15,20
19123073,10400740,fl:mi_ln:sabourin-1,2019-09-03,12
19123074,10400740,fl:la_ln:bornard-1,2019-09-03,12
19123669,10392411,fl:je_ln:rouge-2,2019-08-27,45
19123897,10447360,fl:xi_ln:su-46,2019-10-15,36
19123898,10447360,fl:ch_ln:li-1055,2019-10-15,36
19123995,10446734,fl:ph_ln:hower-2,2019-10-15,12
19123996,10446734,fl:ba_ln:male-1,2019-10-15,12
19125703,11474409,fl:sh_ln:tanaka-95,2022-10-18,18
19125704,11474409,fl:yo_ln:sobu-1,2022-10-18,18
19125796,10447384,fl:mi_ln:tsuboi-6,2019-10-15,11
19126210,10398992,fl:ja_ln:mazzolini-2,2019-09-03,16
19126211,10398992,fl:ma_ln:barthold-1,2019-09-03,16
19126212,10398992,fl:wi_ln:kerner-1,2019-09-03,16
19126842,10463613,fl:pr_ln:soni-2,2019-11-05,33
19126843,10463613,fl:ah_ln:tutuncu-1,2019-11-05,33
19126844,10463613,fl:wi_ln:gerhart-1,2019-11-05,33
19127642,10400068,fl:ta_ln:kato-63,2019-09-03,19
19128100,10393488,fl:jo_ln:whidden-1,2019-08-27,11
19128984,10395183,fl:vi_ln:cerqueira-1,2019-08-27,13
19128985,10395183,fl:lu_ln:moreiramatias-1,2019-08-27,13
19129270,10398251,fl:ko_ln:vanniekerk-1,2019-09-03,15
19129271,10398251,fl:he_ln:wessels-2,2019-09-03,15
19130497,11473705,fl:au_ln:furcoiu-1,2022-10-18,12
19132037,10392052,fl:na_ln:takahashi-16,2019-08-27,12
19132270,11474302,fl:ph_ln:coenegracht-1,2022-10-18,11
19133310,11471511,fl:ba_ln:liu-7,2022-10-18,33
19133311,11471511,fl:we_ln:xu-28,2022-10-18,33
19133312,11471511,fl:hi_ln:wong-9,2022-10-18,33
19133313,11471511,fl:pe_ln:rhode-2,2022-10-18,33
19134903,11476926,fl:ah_ln:kak-1,2022-10-18,11
19134904,11476926,fl:sh_ln:nie-12,2022-10-18,11
19134905,11476926,fl:ia_ln:akyildiz-1,2022-10-18,11
19137097,10400049,fl:br_ln:locklear-1,2019-09-03,15
19137098,10400049,fl:r._ln:pequeno-1,2019-09-03,15
19137099,10400049,fl:br_ln:savatsky-1,2019-09-03,15
19137493,10467472,fl:we_ln:guan-13,2019-11-05,19
19137494,10467472,fl:pr_ln:khadka-1,2019-11-05,19
19138042,10466386,fl:ne_ln:hurley-1,2019-11-05,26
19138637,10395640,fl:pe_ln:fox-6,2019-08-27,12
19138638,10395640,fl:ch_ln:corfield-1,2019-08-27,12
19138639,10395640,fl:ri_ln:beach-2,2019-08-27,12
19139288,11476695,fl:ki_ln:jeong-43,2022-10-18,24
19139289,11476695,fl:hy_ln:na-52,2022-10-18,24
19139938,11477756,fl:ch_ln:bennett-29,2022-10-18,12
19140234,10403370,fl:na_ln:tokiwa-1,2019-09-03,21
19141915,10441715,fl:pa_ln:lambert-6,2019-10-15,37
19143064,10398963,fl:pe_ln:treadway-1,2019-09-03,17
19143283,10396148,fl:ma_ln:aoike-3,2019-08-27,14
19143284,10396148,fl:sh_ln:takahashi-58,2019-08-27,14
19146350,10466966,fl:ha_ln:noyes-2,2019-11-05,15
19147511,10441144,fl:ig_ln:igov-1,2019-10-15,22
19147850,10396278,fl:wi_ln:kula-1,2019-08-27,17
19147851,10396278,fl:an_ln:lyle-2,2019-08-27,17
19147852,10396278,fl:ma_ln:siddik-1,2019-08-27,17
19149019,11477521,fl:za_ln:cava-1,2022-10-18,15
19149792,10446589,fl:ti_ln:wu-148,2019-10-15,13
19149793,10446589,fl:ju_ln:lou-9,2019-10-15,13
19149794,10446589,fl:ju_ln:fu-19,2019-10-15,13
19150173,11472537,fl:gr_ln:piesinger-1,2022-10-18,21
19150319,11476445,fl:ji_ln:lee-419,2022-10-18,12
19150320,11476445,fl:ta_ln:kim-444,2022-10-18,12
19150321,11476445,fl:hw_ln:han-3,2022-10-18,12
19150322,11476445,fl:ge_ln:park-55,2022-10-18,12
19150566,10465107,fl:al_ln:williamson-15,2019-11-05,21
19157734,10445474,fl:gi_ln:tornielli-1,2019-10-15,14
19157735,10445474,fl:st_ln:valsecchi-1,2019-10-15,14
19158171,11477252,fl:ed_ln:harnish-1,2022-10-18,14
19158172,11477252,fl:ch_ln:mclennan-1,2022-10-18,14
19158287,10468514,fl:sh_ln:ozaki-24,2019-11-05,12
19158288,10468514,fl:na_ln:okamoto-27,2019-11-05,12
19158456,10462974,fl:wi_ln:schinstock-1,2019-11-05,15
19158539,11473337,fl:gi_ln:laporta-2,2022-10-18,38
19160359,11476715,fl:ja_ln:nilsson-14,2022-10-18,17
19161133,11475478,fl:ad_ln:lockhart-1,2022-10-18,13
19161134,11475478,fl:da_ln:kopaniky-1,2022-10-18,13
19163197,10404797,fl:ni_ln:goli-1,2019-09-03,15
19163518,10393638,fl:ji_ln:zhu-130,2019-08-27,17
19163519,10393638,fl:jo_ln:little-4,2019-08-27,17
19164171,10446294,fl:je_ln:huh-5,2019-10-15,20
19165062,10445017,fl:be_ln:shin-15,2019-10-15,13
19167625,10467583,fl:ma_ln:jen-1,2019-11-05,13
19167626,10467583,fl:sh_ln:morel-1,2019-11-05,13
19168294,10397802,fl:le_ln:priest-2,2019-08-27,30
19168617,10393929,fl:ma_ln:bikumandla-1,2019-08-27,12
19170000,10442071,msciocyohsnnu5437krwfep9v,2019-10-15,15
19170448,10405434,fl:ri_ln:maruyama-2,2019-09-03,14
19170449,10405434,fl:no_ln:kanzawa-1,2019-09-03,14
19170450,10405434,fl:mi_ln:sawano-2,2019-09-03,14
19170451,10405434,fl:ke_ln:kai-18,2019-09-03,14
19172361,10401356,fl:no_ln:uehara-5,2019-09-03,21
